ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
689	72,60,132,46	3,0,0,0	52,107,86,52	0,0,0,0	120	39
690	33,21,22,1	11,3,4,0	26,33,13,27	9,11,4,0	44	39
693	0,0,4,0	0,0,0,6	0,0,0,8	0,0,0,0	143	39
695	39,15,13,21	19,2,1,0	14,24,7,35	10,8,0,2	48	39
698	5,0,1,0	0,0,0,0	0,0,2,1	0,3,0,0	217	39
701	192,123,206,86	4,3,0,0	89,115,90,121	0,0,0,1	72	39
703	1,0,0,0	0,2,0,0	0,4,0,4	3,0,0,0	179	39
704	48,54,22,24	3,2,3,0	27,21,20,32	0,0,3,0	2267	39
705	4,0,0,5	11,15,26,12	1,0,0,0	11,9,3,10	54	39
707	0,0,6,0	17,8,11,13	2,0,0,4	9,16,10,7	60	39
711	4,6,4,0	5,0,1,5	4,0,2,0	3,13,1,9	42	39
712	0,0,0,0	0,0,3,0	2,0,0,0	0,0,0,0	42	39
716	0,0,0,0	3,14,2,0	2,0,0,0	1,4,3,0	112	39
722	0,2,0,0	2,3,22,10	0,0,0,0	6,7,4,7	79	39
723	6,0,0,0	42,22,9,17	0,0,2,2	9,46,15,19	64	39
726	6,0,8,0	12,13,21,18	2,0,3,2	9,12,9,13	54	39
728	1,0,0,4	0,0,0,2	0,0,0,2	0,0,0,0	42	39
730	30,23,47,40	0,1,2,2	39,63,35,44	1,0,6,3	42	39
734	173,147,138,70	0,0,0,0	145,188,123,89	0,0,2,6	133	39
735	5,1,5,2	294,187,292,220	6,4,1,0	210,368,232,249	58	39
737	6,6,11,12	14,7,6,8	5,6,15,5	4,5,13,2	42	39
738	79,78,63,44	8,0,4,0	32,65,35,60	1,0,2,0	86	39
743	16,3,11,8	7,0,0,1	0,6,9,8	0,0,0,0	42	39
744	7,13,1,0	1,0,7,3	7,11,6,8	2,2,4,0	75	39
750	3,8,17,0	70,32,65,31	14,0,8,2	14,20,16,27	76	39
751	55,32,54,9	31,24,45,31	36,24,24,39	33,31,47,64	42	39
752	2,8,0,0	5,1,5,0	14,0,3,8	8,11,0,0	76	39
753	106,62,84,50	0,0,4,2	81,43,36,51	3,6,0,0	44	39
755	2,6,2,0	5,2,15,7	0,0,3,0	2,3,0,1	113	39
756	12,6,16,9	2,6,3,15	9,9,2,3	0,7,2,1	133	39
759	204,154,201,79	0,0,0,0	145,205,140,157	0,3,0,0	139	39
760	3,3,8,0	80,47,73,43	1,0,2,4	48,52,47,57	54	39
761	9,4,8,0	354,211,328,268	1,7,7,4	279,205,239,295	57	39
762	86,48,73,43	354,211,328,268	48,59,52,57	279,205,239,295	42	39
763	119,102,115,85	155,105,210,104	79,126,83,115	129,188,139,136	42	39
764	14,8,15,0	0,0,0,0	11,10,3,10	0,1,0,0	51	39
768	0,2,0,0	0,3,4,0	0,0,0,4	1,0,0,0	85	39
770	0,0,2,0	19,9,21,0	0,4,0,0	3,1,3,5	217	39
771	15,22,19,4	0,0,0,0	7,14,3,4	1,0,0,0	125	39
773	0,0,0,0	0,1,0,2	0,14,0,4	0,6,0,0	238	39
774	38,15,0,0	34,9,32,0	9,6,10,18	20,28,25,22	199	39
776	22,20,18,3	5,7,3,9	7,3,4,4	0,0,4,1	134	39
777	12,2,1,15	2,3,1,0	13,5,6,16	3,0,2,0	65	39
778	37,25,58,9	0,0,0,0	24,32,36,25	0,0,1,0	44	39
779	0,0,0,0	12,9,17,6	0,0,0,5	20,8,9,8	317	39
780	749,544,729,568	6,0,0,0	737,878,679,757	0,0,4,0	338	39
781	760,560,724,593	6,0,0,0	764,890,688,738	0,0,4,0	418	39
782	44,38,19,59	33,22,24,34	68,72,41,36	41,60,32,55	119	39
786	8,6,20,11	43,49,90,55	3,0,9,15	41,29,45,64	110	39
788	26,20,17,9	65,51,49,47	14,0,16,29	38,96,40,27	42	39
791	5,5,8,1	21,2,10,7	3,0,0,10	4,10,4,13	63	39
794	78,30,33,38	127,92,108,38	33,22,16,39	59,143,73,87	60	39
798	0,0,0,0	1,0,0,0	1,0,0,3	0,0,0,0	51	39
799	0,0,0,2	0,0,0,0	2,3,3,10	0,6,0,1	149	39
800	10,8,22,7	0,1,0,7	7,15,11,25	1,4,3,7	221	39
802	0,0,0,0	10,2,4,7	0,1,0,0	5,18,8,2	51	39
803	0,0,0,0	1,0,0,0	0,0,1,0	0,0,0,6	51	39
804	8,11,8,0	7,3,0,8	2,0,0,0	4,0,3,4	42	39
815	7,4,8,0	1,0,6,1	1,10,10,0	1,0,5,4	42	39
820	80,60,76,41	11,8,0,0	62,80,38,55	0,0,0,0	105	39
821	73,33,44,42	0,0,0,0	50,58,26,68	4,0,0,0	69	39
824	109,63,77,65	9,1,3,0	88,64,42,65	0,2,0,6	84	39
827	2,0,0,0	9,13,5,11	1,0,0,0	5,7,2,8	60	39
828	18,10,0,0	69,92,89,42	9,11,2,18	50,70,51,48	96	39
829	36,16,7,2	67,52,89,14	8,14,10,11	34,25,36,60	60	39
830	73,46,60,63	0,0,6,0	61,71,38,44	0,0,0,0	65	39
832	2,3,5,0	0,0,3,0	1,2,0,0	0,0,0,0	70	39
834	59,28,20,0	22,17,9,3	4,24,13,23	24,18,17,22	563	39
837	4,0,0,3	1,11,2,13	7,0,6,0	4,4,6,12	92	39
838	5,4,0,10	26,32,19,7	16,7,7,7	27,23,22,6	214	39
839	3,4,0,10	26,32,19,7	14,7,7,5	27,23,22,6	255	39
840	0,0,0,0	2,0,0,0	3,0,0,0	5,0,0,2	80	39
841	12,26,12,9	20,11,1,10	10,4,4,15	5,22,7,14	42	39
844	1,2,1,4	0,0,0,0	6,10,0,10	1,0,0,0	75	39
845	12,14,23,5	2,0,0,0	6,4,6,3	0,0,0,3	42	39
846	21,15,25,1	4,1,4,0	9,24,21,3	8,0,9,8	87	39
847	61,18,16,18	2,0,3,0	14,28,28,30	2,0,0,0	58	39
851	12,15,13,20	0,0,2,0	5,37,10,30	0,0,0,0	139	39
854	7,0,1,0	52,41,42,32	2,4,2,3	15,38,13,13	88	39
855	24,8,1,9	15,11,23,19	17,2,12,8	12,31,5,16	138	39
856	130,88,109,35	0,0,0,0	64,65,71,53	0,0,0,5	341	39
857	0,0,0,3	8,0,0,4	3,6,1,0	0,3,2,0	58	39
858	0,3,0,8	5,4,10,1	12,3,2,5	4,0,1,3	172	39
859	0,6,6,0	0,0,0,0	2,0,0,8	0,0,4,0	44	39
860	24,40,36,33	0,0,0,0	49,28,26,42	0,0,4,0	490	39
861	24,34,30,33	0,0,0,0	47,28,26,35	0,0,0,1	485	39
863	14,10,7,10	2,0,0,0	15,4,5,19	0,1,0,0	81	39
864	0,1,0,0	1,3,1,8	0,0,1,2	9,8,0,12	43	39
867	106,73,79,56	13,10,18,4	64,63,58,78	9,17,15,10	619	39
868	51,20,18,17	0,0,0,6	15,28,24,29	0,0,6,0	42	39
872	30,20,19,11	2,0,2,0	13,7,3,2	0,0,1,0	42	39
874	8,9,19,0	28,17,23,8	6,6,9,14	31,30,12,18	42	39
881	31,8,64,21	5,10,0,1	27,15,25,17	1,1,2,8	57	39
883	29,19,14,32	0,2,0,0	27,7,13,14	0,0,0,0	114	39
884	0,0,0,0	21,6,8,9	0,5,0,0	16,8,4,11	52	39
888	36,29,35,33	0,0,0,0	32,37,11,25	0,1,0,0	74	39
891	3,2,8,0	8,4,0,0	1,0,3,0	0,0,3,5	60	39
892	953,663,788,558	0,0,0,5	624,707,500,695	1,0,0,0	178	39
894	8,5,11,0	11,17,24,15	10,2,1,3	20,15,6,5	97	39
895	0,0,3,0	17,20,16,4	0,0,0,0	16,2,13,16	56	39
896	7,2,0,11	0,0,0,0	3,0,1,3	3,4,0,0	54	39
899	0,0,0,0	5,2,1,4	3,6,0,3	0,0,0,0	42	39
900	120,92,74,48	5,0,0,0	116,88,62,91	0,0,0,0	74	39
903	0,0,0,0	39,11,11,8	0,5,0,0	23,19,15,22	48	39
906	3,1,4,0	24,12,7,3	3,0,4,0	13,3,6,4	118	39
907	13,7,2,0	23,1,1,0	1,12,4,1	6,2,3,0	42	39
910	0,0,0,0	0,1,0,0	1,0,1,3	0,0,0,0	42	39
911	129,122,96,98	6,1,7,8	87,121,110,127	3,4,0,4	627	39
915	1,0,0,3	8,3,3,9	1,0,0,0	1,5,5,6	48	39
916	23,7,0,3	0,0,2,0	1,0,4,0	0,2,0,7	311	39
917	99,31,131,54	1,0,6,0	64,88,45,51	0,1,0,0	160	39
920	14,18,14,5	8,7,0,12	14,0,8,5	3,7,3,5	229	39
921	19,9,7,17	19,6,19,5	20,9,4,0	18,10,8,10	42	39
924	63,39,60,27	0,3,0,0	49,61,37,39	0,0,0,0	55	39
925	18,14,3,9	56,6,20,24	6,4,12,2	14,19,20,2	42	39
926	25,17,26,15	5,0,0,0	12,20,18,47	0,0,0,0	80	39
927	172,51,112,69	1,6,0,0	77,97,78,88	0,3,0,0	93	39
928	141,65,118,75	0,1,4,0	92,65,58,51	0,0,1,0	67	39
929	4,0,0,0	45,64,51,26	2,0,0,6	34,38,40,42	54	39
932	8,1,0,0	52,25,68,63	2,0,0,0	33,67,44,57	42	39
934	0,3,0,8	0,0,3,0	0,2,0,1	1,0,0,0	45	39
935	38,23,20,11	56,18,20,3	11,33,36,20	20,11,22,19	42	39
937	20,27,18,29	0,0,0,5	24,32,15,9	0,0,1,0	51	39
938	4,4,10,6	203,150,156,150	9,14,1,5	147,135,130,151	111	39
939	17,6,17,0	0,0,0,0	8,9,12,15	3,0,4,4	77	39
940	4,0,0,6	0,4,0,0	1,0,1,4	0,0,0,0	99	39
942	0,0,0,0	19,22,19,26	0,0,1,0	23,27,13,19	53	39
943	44,20,12,2	25,10,35,10	4,0,22,7	12,6,8,13	87	39
944	39,20,7,2	20,7,8,11	4,0,14,4	5,1,8,12	87	39
946	1,0,0,0	5,3,2,3	0,0,1,2	7,0,3,13	58	39
948	144,84,116,63	2,2,3,4	55,69,63,66	6,3,4,4	74	39
949	2,2,3,4	10,20,0,4	1,5,0,2	2,8,4,2	42	39
950	0,0,2,2	0,3,0,0	0,0,2,3	7,0,0,0	43	39
951	13,22,8,9	16,4,3,8	17,2,5,6	13,11,11,1	42	39
952	93,47,73,22	0,0,0,0	57,84,33,45	1,4,0,0	45	39
953	196,104,116,91	22,18,24,14	100,160,121,134	14,13,7,10	42	39
954	13,14,20,7	260,121,175,74	15,8,10,18	120,128,93,176	42	39
957	1769,996,1401,727	0,0,0,0	988,1078,761,919	0,6,0,0	222	39
960	6,12,2,0	55,41,89,32	4,8,2,5	49,59,39,33	87	39
961	4,0,5,0	3,2,4,0	2,11,0,0	3,15,12,16	44	39
962	38,44,36,30	0,1,0,0	20,24,18,26	0,0,0,0	50	39
963	81,30,52,22	4,4,5,0	35,37,34,48	0,2,4,5	44	39
965	21,13,28,7	7,5,8,2	19,12,20,18	1,0,0,7	172	39
966	380,274,336,235	6,3,3,0	256,410,270,359	0,0,2,8	75	39
967	33,39,48,39	31,15,21,13	25,16,16,33	7,0,5,9	42	39
968	50,15,39,18	0,0,0,0	16,17,20,14	0,0,1,0	42	39
969	21,24,25,21	5,5,6,0	15,14,10,26	2,4,3,0	42	39
973	42,4,16,10	47,44,59,30	6,11,10,21	39,49,16,26	42	39
975	2,0,0,0	12,10,12,11	3,1,5,0	6,16,9,12	66	39
976	0,0,1,0	2,0,0,11	1,0,0,4	0,2,0,0	51	39
977	1,12,10,5	0,0,0,0	12,12,5,6	0,6,2,0	42	39
979	48,33,54,16	6,0,2,0	55,26,19,39	3,0,2,4	42	39
980	0,2,1,0	27,25,39,29	2,7,0,3	23,12,21,38	97	39
984	75,54,47,37	0,0,7,0	48,70,36,58	0,0,0,0	727	39
986	2,0,7,1	130,59,209,126	1,7,0,0	130,157,112,125	87	39
987	20,15,5,10	0,0,0,5	22,28,23,17	0,12,0,3	378	39
988	1,0,0,0	2,4,7,0	0,0,0,0	3,0,5,14	42	39
992	245,161,157,132	0,2,0,0	150,174,96,174	0,2,4,0	44	39
993	326,233,223,145	29,21,32,22	242,260,113,193	19,32,6,15	42	39
996	18,13,17,9	89,104,103,83	14,8,13,19	88,108,86,74	60	39
997	3,1,0,1	57,34,26,29	0,0,0,0	43,54,31,35	71	39
1001	81,67,65,28	1,0,0,0	51,41,29,40	0,0,0,0	71	39
1007	53,57,29,42	109,63,31,41	47,56,35,42	67,104,36,34	60	39
1008	7,4,9,2	33,11,9,10	4,0,0,0	27,19,16,12	42	39
1019	4,20,4,8	6,0,0,0	17,11,5,4	0,0,0,0	65	39
1021	17,7,0,0	0,0,0,0	20,13,12,6	1,0,3,0	125	39
1022	9,8,4,17	1,2,5,0	4,4,2,6	2,0,3,1	110	39
1024	40,47,33,39	0,0,0,0	34,36,47,32	0,2,0,0	81	39
1025	3,3,14,1	29,8,12,12	1,9,0,0	10,8,5,10	45	39
1027	5,0,0,4	62,65,27,27	0,5,0,0	34,35,40,43	81	39
1028	5,6,15,5	10,5,9,10	20,26,24,13	15,0,7,16	72	39
1031	124,72,98,58	0,0,3,0	72,61,75,92	1,4,4,9	80	39
1032	12,5,5,19	99,49,105,46	18,11,6,14	65,92,72,91	169	39
1033	40,28,55,24	0,0,0,0	27,32,21,22	0,1,0,0	44	39
1036	10,5,10,0	215,156,243,155	6,8,10,9	187,211,135,186	59	39
1038	0,0,4,0	0,0,0,0	0,0,2,0	0,0,0,1	55	39
1043	8,2,8,7	40,27,31,14	1,1,2,10	22,35,8,31	94	39
1044	37,40,35,17	23,9,1,7	29,30,23,28	5,1,4,1	42	39
1056	60,85,72,25	0,0,5,0	17,69,29,37	0,4,6,7	108	39
1057	59,72,80,21	2,0,0,0	11,51,18,27	0,0,0,0	108	39
1058	6,0,2,5	5,28,15,0	0,0,0,3	8,23,10,1	42	39
1062	870,452,883,444	613,385,514,403	607,685,579,653	412,497,402,402	57	39
1063	692,515,749,518	758,552,639,516	517,564,444,623	612,762,499,549	84	39
1070	28,15,20,9	15,13,5,11	9,4,12,18	1,14,8,4	51	39
1076	10,10,9,6	0,0,0,6	1,0,6,5	0,0,0,0	61	39
1078	22,20,34,12	11,4,2,10	16,12,29,18	0,0,1,2	96	39
1080	71,43,49,56	0,2,0,0	32,45,18,54	0,0,0,0	43	39
1081	6,8,0,6	51,36,60,57	10,3,7,7	36,59,29,59	81	39
1082	8,10,6,0	25,15,13,22	1,5,1,3	11,15,26,31	59	39
1084	7,0,0,0	1,4,4,6	4,7,1,0	6,6,0,0	108	39
1087	217,180,74,80	0,2,0,0	155,275,148,204	5,5,0,0	109	39
1088	0,0,0,0	0,1,0,0	1,0,0,0	2,0,0,0	56	39
1091	6,7,0,0	132,116,102,77	5,1,6,0	92,157,95,69	84	39
1092	18,9,10,0	11,6,10,0	5,7,11,2	0,12,4,13	86	39
1093	144,118,112,77	11,6,10,0	92,163,100,71	0,12,4,13	41	39
1094	0,1,0,0	59,35,40,15	0,0,0,2	26,24,35,25	63	39
1095	6,4,0,0	10,4,15,0	2,2,3,8	9,14,3,11	129	39
1097	5,1,10,0	14,7,6,5	4,3,3,4	2,21,11,12	104	39
1098	0,0,2,0	4,2,1,6	0,1,0,1	12,1,1,16	62	39
1101	2,4,8,0	0,0,0,0	5,3,7,4	0,0,3,0	42	39
1102	0,4,0,0	0,0,0,0	5,8,0,0	2,4,0,0	44	39
1104	0,0,0,0	12,2,11,1	2,0,2,0	11,18,5,3	54	39
1114	0,2,0,0	1,1,1,0	0,0,0,0	3,3,3,2	57	39
1117	1,0,0,0	0,0,0,0	0,0,0,0	0,0,0,1	42	39
1118	2274,1484,2461,1243	0,0,0,3	1355,1407,1150,1530	0,0,1,0	159	39
1119	233,147,234,161	92,71,78,115	105,104,98,164	38,43,27,44	56	39
1120	1097,714,852,580	0,0,5,0	609,617,542,744	0,0,0,0	1247	39
1122	1,13,1,1	7,0,7,0	6,2,0,2	2,4,3,8	42	39
1127	17,4,0,1	20,17,20,23	7,2,5,0	15,36,14,25	66	39
1128	4,14,0,1	2,0,0,0	12,11,2,0	2,0,0,0	42	39
1129	8,11,3,8	0,0,0,2	12,0,1,5	1,0,2,0	44	39
1131	18,13,18,2	37,17,25,12	13,17,6,12	25,40,9,29	90	39
1132	230,165,150,109	4,0,0,0	152,158,123,111	0,5,0,0	1438	39
1136	0,0,0,0	12,19,37,32	0,10,4,0	19,8,16,21	57	39
1140	0,0,4,0	2,3,2,7	0,0,0,0	6,0,3,0	329	39
1141	225,145,182,135	4,0,0,0	130,123,87,174	0,12,0,4	91	39
1145	99,105,164,91	0,2,4,4	66,96,93,89	0,0,0,0	86	39
1147	21,32,23,2	2,0,0,0	20,8,7,5	0,0,0,3	66	39
1148	12,11,2,7	12,7,13,8	5,0,3,6	6,4,10,10	213	39
1151	0,0,0,0	0,9,0,0	2,0,0,0	0,5,2,0	92	39
1152	22,28,16,11	8,1,5,0	24,8,9,17	9,6,3,1	42	39
1153	93,68,54,31	0,0,2,0	69,66,43,29	0,5,0,0	183	39
1156	0,0,0,1	2,2,0,0	0,0,0,2	3,1,0,1	69	39
1157	5,9,6,8	102,88,101,63	4,6,5,5	92,107,58,119	56	39
1158	175,119,227,180	0,0,0,0	176,168,143,132	0,0,3,0	41	39
1162	36,11,11,25	14,1,8,8	32,22,15,6	6,0,1,4	42	39
1163	0,3,0,0	2,1,0,0	1,0,0,0	0,0,0,0	74	39
1164	28,25,18,21	3,0,4,0	12,19,14,17	0,0,3,0	48	39
1165	179,76,91,32	38,12,10,2	93,90,44,91	9,15,8,12	132	39
1166	85,57,44,45	9,3,2,3	23,30,34,30	8,4,1,0	45	39
1167	28,4,14,9	0,0,3,0	10,7,15,0	0,0,0,0	45	39
1168	83,52,83,41	26,21,18,9	92,76,38,46	23,10,4,8	42	39
1169	12,8,2,18	5,2,13,4	8,9,6,9	2,5,4,6	42	39
1170	8,0,4,1	39,27,35,54	13,0,0,0	21,25,25,36	243	39
1172	2,1,0,0	0,0,0,0	0,0,5,0	0,8,0,0	42	39
1173	11,3,4,2	7,5,1,4	9,0,7,5	0,12,2,15	42	39
1176	5,5,6,0	16,7,19,4	9,3,1,1	5,6,7,5	42	39
1177	4,5,1,9	18,21,14,5	12,0,1,2	13,8,12,34	42	39
1182	45,38,68,59	0,0,0,0	44,32,49,79	2,0,0,0	66	39
1183	17,24,30,28	5,1,10,11	15,12,22,38	17,5,13,18	42	39
1184	13,0,7,0	34,4,28,24	2,5,4,6	31,36,22,25	42	39
1188	34,19,14,25	2,0,1,0	21,25,15,30	0,0,0,0	78	39
1189	70,56,59,59	0,0,0,0	62,66,47,57	0,1,0,0	230	39
1191	6,0,15,7	0,0,0,0	10,2,8,4	4,0,0,2	42	39
1192	21,10,9,15	4,0,0,0	4,11,9,13	0,0,0,2	120	39
1194	4,6,2,6	0,0,0,0	0,2,0,1	0,0,4,0	42	39
1195	63,34,54,28	75,60,54,58	42,38,37,23	72,34,30,68	42	39
1196	2,0,1,0	0,2,15,2	0,0,0,0	6,0,6,2	59	39
1199	26,7,18,6	1,0,0,0	0,0,4,16	4,0,6,7	60	39
1200	20,5,9,3	0,0,3,0	7,14,2,13	0,0,0,0	57	39
1201	23,23,32,24	14,6,0,2	8,9,6,21	0,0,1,2	74	39
1204	140,111,154,112	0,6,5,0	107,104,85,117	0,7,0,1	86	39
1206	4,4,7,1	357,237,193,241	3,8,4,3	251,258,220,252	60	39
1208	108,70,76,93	32,17,18,13	65,88,38,78	15,33,23,22	81	39
1209	55,25,41,32	2,0,0,0	55,60,29,41	1,0,4,0	43	39
1218	132,89,59,79	19,28,31,14	53,81,35,79	21,43,7,41	42	39
1219	168,80,113,72	5,5,2,0	75,105,75,70	0,5,5,0	45	39
1220	0,16,0,0	0,0,0,5	12,1,8,3	0,0,0,0	375	39
1221	0,6,0,0	2,0,0,1	0,0,0,0	0,3,0,0	60	39
1223	253,147,213,121	6,0,0,0	133,208,127,162	0,0,0,0	110	39
1228	0,0,5,0	15,3,11,10	2,0,0,0	16,13,5,8	158	39
1230	0,0,3,0	0,0,0,0	0,0,0,3	0,0,0,3	73	39
1232	4,0,0,0	15,9,6,5	2,0,0,1	6,6,7,9	42	39
1233	8,8,15,8	0,0,1,0	3,11,14,3	0,0,0,0	99	39
1234	22,33,16,12	4,1,0,3	19,6,15,12	0,4,2,0	42	39
1235	8,0,5,13	23,4,0,2	6,1,6,5	1,12,1,8	42	39
1239	7,0,0,3	41,22,15,8	6,0,0,0	13,13,19,6	137	39
1240	27,18,5,7	0,0,3,0	7,12,2,4	0,0,1,1	42	39
1241	3,5,8,6	0,0,0,0	7,6,4,14	0,0,2,0	43	39
1242	0,2,0,0	3,0,0,0	1,0,0,0	1,8,3,7	42	39
1245	2,1,0,2	47,25,36,33	0,0,0,0	24,27,17,27	57	39
1246	58,37,37,30	9,8,0,3	43,43,31,28	3,5,0,0	63	39
1248	6,0,9,3	16,5,14,12	5,8,1,9	10,10,14,12	42	39
1249	0,13,14,0	38,22,33,29	0,0,0,2	30,18,15,29	496	39
1252	14,16,0,13	0,4,2,0	8,8,10,12	0,0,1,0	426	39
1253	40,35,21,27	0,1,5,6	20,33,22,21	5,2,1,0	57	39
1254	3,8,6,5	1,6,0,0	13,15,0,5	4,0,0,0	45	39
1255	17,35,26,9	1,6,0,0	13,7,8,14	4,0,0,0	2646	39
1256	17,35,26,9	3,8,6,5	13,4,8,14	13,12,0,5	2640	39
1257	21,16,26,6	3,0,7,0	8,28,10,17	0,0,2,0	147	39
1258	16,20,10,5	3,0,7,0	9,3,13,17	0,0,2,0	49	39
1260	9,0,0,0	12,6,27,14	0,20,2,6	1,0,4,4	111	39
1261	182,56,180,107	1,1,0,0	112,121,85,94	0,0,0,0	1165	39
1262	30,15,23,22	0,0,0,0	30,26,22,19	0,3,0,0	45	39
1263	21,12,5,0	6,3,20,7	24,10,11,5	2,20,8,16	57	39
1264	2,0,0,0	4,0,0,0	3,0,0,0	0,0,0,0	42	39
1265	3,0,3,7	0,0,1,0	0,1,4,7	2,0,4,9	75	39
1273	4,1,0,5	10,4,23,8	0,4,2,0	19,19,7,9	125	39
1276	1,3,0,0	2,0,7,3	3,0,0,0	2,6,0,0	108	39
1285	26,14,10,31	0,0,0,3	5,47,10,11	0,0,0,0	71	39
1291	0,3,1,0	2,1,4,0	2,0,0,0	0,0,2,0	68	39
1292	33,6,10,8	406,219,368,259	13,3,15,22	245,305,217,303	94	39
1297	0,0,3,6	243,141,311,237	3,7,0,2	188,228,161,217	58	39
1299	124,67,100,74	0,0,0,0	95,120,75,104	4,0,0,0	89	39
1300	198,104,199,153	0,0,0,0	143,174,141,182	4,0,0,0	66	39
1302	6,13,9,0	0,0,0,0	4,4,4,6	7,0,0,4	42	39
1303	0,0,0,0	4,6,0,3	0,0,0,1	2,0,0,0	42	39
1304	14,9,4,6	0,0,0,0	11,7,12,14	0,0,1,0	43	39
1305	6,16,3,8	7,0,7,4	11,15,6,3	5,8,2,0	154	39
1306	1074,699,689,397	0,0,0,0	693,836,504,593	1,0,0,0	3002	39
1307	1,0,0,0	1,0,0,4	0,0,0,0	0,0,3,0	76	39
1313	0,3,3,2	0,0,3,0	13,5,11,5	4,8,1,0	155	39
1315	43,56,87,50	0,2,0,0	46,68,35,23	0,0,0,0	101	39
1317	3,0,0,0	0,0,0,0	2,0,0,0	1,0,0,0	42	39
1324	8,8,10,4	34,8,15,3	1,3,0,10	6,10,9,24	48	39
1325	19,11,26,8	32,16,49,4	8,3,3,14	27,21,32,24	51	39
1326	45,11,31,7	32,16,49,4	13,10,12,28	27,21,32,24	42	39
1328	8,14,10,0	0,0,0,0	14,4,8,10	2,0,5,0	97	39
1332	4,0,1,0	31,19,36,20	4,11,2,0	13,34,14,23	72	39
1333	0,0,5,0	10,7,15,15	0,0,0,0	17,6,8,11	143	39
1334	5,0,0,4	19,9,24,11	0,0,0,0	21,28,19,32	91	39
1335	17,0,18,4	82,46,71,17	0,0,1,3	51,52,62,57	94	39
1336	31,9,42,11	82,46,71,17	21,28,20,35	51,52,62,57	42	39
1337	73,51,91,54	0,0,0,0	61,111,31,58	0,0,0,3	103	39
1340	3,0,0,0	2,0,0,0	2,0,1,3	0,0,0,0	83	39
1342	0,0,0,0	0,0,2,0	2,0,0,0	0,0,0,0	42	39
1343	0,0,8,0	0,0,0,0	0,0,0,0	1,0,0,0	42	39
1346	127,43,107,66	0,2,0,0	75,85,85,100	0,0,0,0	91	39
1347	16,8,25,15	4,2,3,0	16,6,4,18	0,0,1,0	73	39
1348	0,0,0,0	9,7,0,9	0,0,0,1	4,6,3,11	48	39
1349	1,0,0,0	19,10,13,0	2,8,0,0	8,5,10,4	63	39
1351	109,51,62,32	2,2,2,1	32,57,50,60	3,7,4,3	82	39
1352	98,40,61,34	13,3,0,0	37,51,43,49	6,3,2,10	82	39
1353	92,39,54,29	0,4,5,0	30,51,41,46	0,0,0,1	82	39
1354	75,34,65,53	62,36,45,47	24,21,20,44	34,38,49,28	69	39
1356	11,2,0,0	0,1,0,0	3,0,0,0	0,0,0,4	85	39
1357	113,40,72,75	0,0,1,0	51,33,57,34	0,0,0,0	290	39
1358	6,11,6,2	2,0,0,0	8,16,0,0	0,0,4,0	105	39
1361	0,0,0,0	61,48,17,22	0,5,0,0	41,63,18,18	86	39
1365	8,4,9,0	34,7,27,1	0,5,7,6	0,0,20,14	158	39
1366	13,13,15,0	44,21,38,19	8,5,7,11	23,32,26,23	179	39
1367	39,16,33,1	44,21,38,19	8,0,20,19	23,32,26,23	60	39
1370	18,10,14,11	0,2,0,4	9,11,6,12	0,0,4,7	43	39
1371	2,1,8,3	9,0,6,1	0,4,2,3	5,16,5,0	42	39
1372	0,4,4,0	11,0,2,6	0,0,0,0	0,4,3,0	155	39
1377	31,15,25,29	4,9,0,0	21,8,16,15	1,0,0,1	43	39
1381	1,3,4,0	68,57,50,85	3,0,0,11	33,37,48,33	100	39
1382	8,6,10,0	32,8,15,12	2,19,6,9	8,18,7,21	211	39
1383	5,3,2,10	12,4,21,7	3,6,6,2	11,12,8,6	42	39
1384	2,0,0,0	12,4,21,7	5,0,0,0	11,12,8,6	233	39
1385	2,0,0,0	5,3,2,10	5,0,0,0	3,6,6,2	230	39
1386	30,32,31,22	2,0,0,0	16,10,15,16	0,0,0,0	43	39
1387	0,2,5,5	16,5,11,21	0,0,0,0	8,5,22,5	43	39
1389	1,1,0,0	0,0,0,0	6,0,1,0	0,0,5,0	51	39
1393	49,30,43,31	144,79,129,75	22,27,20,27	89,74,60,127	42	39
1394	20,12,13,6	10,7,6,3	12,32,19,7	4,8,1,0	42	39
1395	13,2,9,5	3,3,8,0	5,4,6,9	10,0,1,3	42	39
1396	0,0,0,0	0,0,4,0	5,0,0,0	0,0,0,0	80	39
1397	0,1,0,0	0,0,0,0	0,0,0,0	0,0,4,0	113	39
1402	22,21,25,20	14,3,9,5	24,16,27,35	17,32,13,5	42	39
1412	6,1,12,7	2,0,0,0	3,14,8,7	2,0,0,0	42	39
1413	3,0,0,0	1,0,11,0	0,0,0,0	0,0,2,4	43	39
1414	2,0,0,0	21,10,23,3	0,0,0,0	13,22,6,21	79	39
1415	8,3,16,7	14,8,0,6	10,5,4,7	17,11,19,6	42	39
1416	2,7,0,0	10,8,0,11	7,6,1,6	6,9,12,6	54	39
1419	6,13,12,0	0,0,2,0	0,6,10,0	0,0,0,0	64	39
1420	4,0,0,0	22,9,12,6	0,0,2,1	11,11,8,6	66	39
1421	24,21,13,10	15,12,12,6	14,9,12,5	1,17,5,6	42	39
1422	28,31,12,7	37,13,21,31	13,21,4,11	14,12,16,27	113	39
1423	2,0,2,3	23,18,17,6	1,2,1,0	18,18,13,11	141	39
