ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
539	6,12,6,6	356,323,451,179	13,9,2,13	329,338,271,351	78	78
542	66,28,42,13	101,83,81,37	32,36,30,31	52,50,49,66	78	78
543	17,10,31,9	23,17,30,11	13,11,1,23	13,16,8,30	78	78
544	29,28,18,8	40,32,33,20	14,10,5,32	23,42,23,36	78	78
545	129,91,118,110	103,72,115,49	103,116,78,96	71,99,48,75	78	78
546	0,0,0,1	1078,701,934,604	0,0,1,0	732,710,568,805	78	78
547	0,0,0,1	1078,701,934,604	0,0,1,0	732,710,568,805	78	78
549	1,9,7,5	22,2,17,0	0,12,9,4	10,30,14,27	78	78
551	21,18,17,5	15,17,14,7	14,14,7,6	4,10,2,15	78	78
552	12,4,1,5	7,2,2,5	5,0,3,6	4,1,0,11	78	78
553	6,0,0,0	48,20,26,11	0,0,0,0	33,10,14,45	78	78
555	108,47,104,53	105,70,129,56	75,110,49,70	71,103,58,95	78	78
556	180,142,211,170	135,71,113,105	191,219,149,160	157,139,98,147	78	70
557	231,122,134,119	105,88,134,114	114,119,162,125	82,144,86,115	70	75
558	221,118,134,110	294,166,216,146	114,119,161,119	171,271,174,212	70	78
559	181,91,124,110	283,164,199,146	172,172,117,179	169,253,170,213	75	69
560	175,88,123,109	0,2,0,0	172,165,117,177	3,0,1,1	78	71
561	10,4,0,9	0,2,0,0	2,0,2,6	3,0,1,1	69	71
562	99,84,124,112	6,5,1,1	81,140,84,109	5,7,0,3	69	71
563	263,148,193,135	405,283,346,241	149,241,140,168	306,348,239,237	71	78
565	0,1,5,0	0,0,0,0	0,0,2,4	0,0,1,0	78	78
567	33,21,19,16	49,14,46,34	13,39,16,16	24,37,32,39	78	78
569	29,39,20,9	64,49,37,15	30,5,8,23	32,37,29,32	78	78
570	40,25,12,11	50,39,38,7	24,32,25,23	32,41,17,16	78	78
571	13,6,9,33	10,12,19,24	16,6,5,12	5,14,10,9	78	78
573	65,55,83,36	121,135,183,106	78,99,50,71	157,126,86,126	64	78
574	31,32,21,20	46,14,6,16	13,24,15,31	17,21,24,29	78	78
575	28,17,21,25	36,16,40,4	19,35,17,11	12,25,16,29	78	78
576	10,20,13,2	1,5,0,0	14,17,11,14	2,0,2,2	78	78
577	23,6,21,15	35,25,5,30	12,4,0,3	21,3,9,34	78	78
578	22,21,17,1	16,5,20,2	7,23,18,43	12,29,16,24	78	78
579	21,10,29,18	36,30,40,15	16,26,15,5	38,43,20,19	78	78
580	0,7,0,0	23,8,1,12	3,0,2,0	11,0,6,8	78	78
581	55,31,20,19	2,0,0,0	19,19,17,20	0,0,0,0	78	50
584	35,36,45,25	68,32,51,14	32,51,56,33	36,73,48,42	78	78
585	297,176,213,174	189,148,184,178	181,208,154,157	145,136,117,160	78	78
586	124,107,175,106	140,89,151,77	109,136,87,100	99,144,82,112	78	78
588	1,0,1,0	0,8,0,0	0,3,4,11	0,2,2,2	78	78
591	4,6,12,7	17,4,5,8	3,6,5,3	5,0,7,5	78	78
592	0,0,19,4	2,11,4,4	1,4,11,8	5,4,2,2	78	77
593	22,9,4,8	16,2,17,21	3,14,8,16	5,5,5,13	78	78
594	22,8,4,8	21,10,10,7	3,14,8,16	13,6,6,3	78	78
595	6,2,12,11	15,13,20,10	17,10,0,5	22,12,6,16	78	78
597	48,44,59,36	59,29,69,23	35,28,27,40	31,36,20,31	78	78
598	33,34,34,17	171,81,145,85	3,23,15,26	54,121,80,103	78	78
600	37,9,54,41	55,33,40,38	55,48,64,69	38,31,25,42	78	78
601	8,32,12,15	18,11,0,11	11,13,4,16	12,6,4,14	78	78
602	64,43,55,29	32,52,58,16	30,67,26,37	19,13,20,24	78	78
603	5,7,0,0	24,25,17,25	5,0,2,10	12,20,11,24	78	78
604	0,10,24,3	17,7,0,2	1,10,4,7	6,0,0,10	78	78
605	0,2,0,0	18,17,21,7	0,0,4,0	7,1,11,15	78	78
606	4,0,2,6	37,34,34,31	2,1,5,0	30,56,50,42	78	78
608	0,0,1,0	0,0,0,0	0,0,0,0	1,0,0,0	78	78
609	3,7,0,6	1,2,0,0	2,2,0,0	0,0,0,0	78	72
610	14,12,34,12	34,25,38,22	18,13,16,27	33,24,16,17	78	78
612	33,5,18,0	23,9,5,6	26,20,30,9	20,13,20,14	68	78
613	16,7,2,7	12,18,7,5	7,12,6,2	0,10,8,8	78	78
614	2,13,0,3	19,13,24,16	3,0,4,6	11,6,5,11	78	78
615	4,4,0,0	0,1,0,0	2,0,0,2	0,0,0,0	78	78
616	26,38,41,50	0,1,0,0	18,31,9,24	0,0,0,0	78	78
617	88,33,54,81	53,34,33,21	57,69,39,56	32,71,38,33	78	78
618	63,45,22,27	58,15,34,24	38,70,34,36	34,39,27,51	78	78
621	30,10,28,31	18,8,0,7	16,10,9,27	13,20,13,5	78	78
622	31,7,18,2	39,13,43,7	10,5,7,14	19,10,13,17	78	78
623	16,2,2,0	8,19,7,6	14,13,3,15	4,16,18,9	78	78
624	0,0,0,0	42,41,28,5	4,4,0,1	25,28,29,35	78	78
626	0,1,2,8	0,2,0,0	4,0,12,4	0,0,0,0	78	78
627	34,27,16,15	13,6,8,9	19,18,14,13	5,14,6,6	78	78
629	106,119,202,109	167,104,114,100	119,103,95,125	73,119,75,100	78	78
631	19,15,11,7	56,38,21,14	22,45,17,26	33,27,19,31	78	71
634	5,2,0,0	15,14,10,23	0,0,3,1	3,0,4,10	78	78
635	28,13,22,31	30,21,3,11	23,4,6,14	12,21,16,27	78	78
636	24,2,2,0	26,8,8,15	18,5,8,12	8,18,12,11	78	78
637	0,6,0,0	31,6,5,10	0,0,0,0	16,19,11,12	78	78
639	4,12,6,5	15,10,6,4	13,5,7,9	14,27,5,3	78	78
640	7,0,0,4	21,12,13,10	0,0,0,7	7,9,7,7	78	78
641	9,11,8,13	17,9,10,1	2,16,12,19	31,31,30,21	78	78
645	13,0,3,12	12,2,13,2	9,0,7,4	17,3,2,11	78	78
646	10,4,4,5	6,0,0,0	11,10,6,5	0,0,0,0	78	50
649	42,4,7,0	3,10,14,13	19,8,14,11	19,12,11,25	78	78
652	53,38,42,22	5,0,0,0	19,18,26,9	0,0,0,2	78	78
654	11,4,18,3	60,73,54,32	2,4,3,12	30,42,27,35	78	78
655	37,26,12,13	38,27,14,36	25,8,24,4	13,19,23,23	78	78
657	21,2,9,6	0,0,0,0	8,12,6,15	0,0,0,4	78	78
658	101,73,75,72	1523,1064,1045,744	111,121,74,113	913,1122,836,1022	78	78
659	3,0,0,0	2,10,4,4	0,0,0,0	3,14,0,11	78	78
660	5,0,0,0	0,0,0,0	0,0,0,0	0,2,0,0	78	78
661	61,33,77,76	34,37,53,30	32,53,30,48	55,38,35,25	78	78
662	80,25,39,11	72,59,50,27	30,43,40,46	50,32,43,30	78	78
663	7,4,6,4	30,27,28,12	5,15,1,2	9,42,12,30	78	76
664	15,1,4,4	0,0,0,0	8,15,5,8	0,7,0,0	78	78
665	0,2,0,0	58,31,29,33	0,0,0,1	23,31,15,33	75	78
667	45,39,46,8	12,8,8,10	34,20,36,59	14,8,10,5	78	78
668	45,39,46,8	0,1,0,0	34,20,36,59	0,3,1,1	78	78
670	23,11,33,9	49,41,62,27	22,20,21,34	48,52,20,39	78	78
671	23,17,34,19	10,12,15,7	19,15,8,27	12,4,13,5	78	78
672	78,38,99,32	29,21,26,14	44,62,53,54	23,23,11,21	78	78
673	103,53,142,44	6,7,7,6	54,85,73,69	13,29,10,10	78	78
675	123,62,94,66	139,89,150,97	94,71,56,95	123,145,75,83	78	78
677	23,32,51,10	35,37,52,22	23,12,11,31	12,11,17,20	78	78
678	16,16,34,23	32,35,50,23	20,13,8,22	28,17,7,14	78	78
679	88,49,83,56	0,0,0,2	44,35,52,40	0,0,0,0	78	78
680	2,3,0,1	10,5,17,12	1,8,0,1	24,21,18,15	78	78
681	15,8,11,1	17,7,8,0	9,14,3,17	8,7,2,8	78	78
683	1,3,8,4	1,1,0,0	10,4,0,4	5,0,2,5	78	78
684	1,3,8,4	1,1,0,0	10,4,0,4	5,0,2,5	78	78
687	22,13,22,16	49,33,70,33	4,20,13,8	25,55,21,57	78	78
688	27,11,29,15	18,10,16,0	21,9,12,21	17,6,20,18	78	78
690	459,293,243,215	513,372,423,342	322,342,286,297	446,493,336,365	78	78
691	714,417,458,382	511,372,423,346	503,578,414,506	446,493,336,365	78	78
692	459,293,243,215	3,1,0,0	322,342,286,297	0,0,0,1	78	78
693	459,293,239,219	573,385,417,336	322,342,286,297	490,566,369,422	78	78
694	2,16,11,18	6,7,15,15	13,21,6,3	4,0,12,8	78	78
695	6,1,15,3	4,5,7,0	4,2,4,6	4,5,1,0	78	78
696	45,17,36,14	49,8,46,16	19,27,12,23	22,31,20,21	78	78
697	1785,1049,1583,1128	379,190,323,270	943,1273,886,1269	170,161,208,222	78	78
698	32,6,25,8	0,0,0,0	30,70,44,31	0,2,0,1	78	78
700	175,93,127,99	317,172,308,185	81,120,57,123	202,245,136,252	78	78
701	65,89,62,71	87,60,43,38	77,93,62,51	36,51,65,42	78	63
705	7,1,14,2	31,26,37,31	11,2,2,2	17,46,24,36	78	78
706	43,42,31,37	63,36,43,15	37,25,27,31	45,32,28,58	78	78
707	159,71,142,94	3,0,2,0	89,116,90,111	3,0,0,0	78	78
709	26,6,1,11	4,3,6,9	3,11,3,2	0,6,4,0	78	78
710	202,92,102,84	103,95,134,110	105,116,80,78	50,98,68,108	78	78
711	0,0,0,0	18,14,0,4	5,0,0,0	4,6,5,6	78	78
712	9,16,0,2	3,3,2,3	8,11,3,3	3,7,3,10	78	78
713	2,7,6,6	3,0,1,0	12,5,1,2	2,0,1,2	78	78
715	12,38,36,23	0,0,0,0	21,10,6,12	0,4,0,0	78	78
716	12,38,36,23	16,12,15,5	21,10,6,12	12,27,13,14	78	78
717	16,22,7,0	17,11,7,2	15,12,13,3	16,20,11,11	78	78
718	106,50,62,64	16,26,8,16	51,63,61,70	25,13,8,26	78	78
720	0,3,0,0	110,106,171,73	0,0,0,0	117,82,70,82	78	78
724	41,49,48,40	0,3,0,0	62,87,39,29	4,0,0,0	78	65
725	45,36,33,32	51,56,16,30	24,25,45,31	23,45,9,50	78	78
726	4,4,5,0	2,0,2,0	4,1,4,17	2,0,4,0	78	78
727	35,22,52,22	39,33,34,18	30,23,19,30	14,47,21,48	78	78
728	0,0,5,0	88,45,37,36	0,0,0,0	45,69,42,48	78	78
729	28,16,23,16	88,45,37,36	6,8,19,27	45,69,42,48	78	78
733	629,474,548,346	1,1,0,3	439,510,263,602	1,0,0,5	78	78
734	51,49,43,4	70,47,62,25	17,18,26,35	37,52,28,41	78	78
735	0,0,0,0	0,1,0,0	0,0,0,3	0,0,2,0	74	62
736	58,29,48,43	98,63,99,82	45,48,32,41	86,75,61,84	78	78
737	94,56,68,35	53,35,41,40	56,71,39,77	56,46,31,38	78	78
738	11,7,23,2	26,19,48,18	17,14,8,3	13,13,15,27	78	78
739	25,18,38,23	27,32,29,57	15,36,15,23	21,34,28,31	78	77
740	8,5,4,7	1,2,6,3	3,14,11,9	3,16,12,14	78	78
741	29,17,3,11	9,7,11,8	16,16,11,19	4,18,8,3	78	78
742	727,418,486,343	47,24,22,22	288,389,273,399	27,3,15,13	78	78
743	404,304,363,169	183,105,179,108	207,214,218,268	77,66,46,85	78	78
744	4,9,3,3	14,7,5,21	0,11,9,2	5,3,4,7	78	78
747	3,1,1,2	15,5,17,7	1,19,3,10	13,28,1,6	78	78
749	6,11,12,4	12,7,20,13	10,16,2,4	13,8,13,10	78	78
751	54,26,46,36	77,52,38,45	22,42,23,11	47,61,29,32	78	78
752	10,4,1,1	7,0,0,1	1,4,4,0	6,0,2,2	78	78
753	3,0,0,0	241,130,238,147	0,0,0,0	142,192,116,180	78	78
754	121,96,126,87	138,86,122,54	101,82,77,95	77,144,72,118	78	78
756	170,98,154,84	149,116,153,68	108,122,82,103	82,86,65,78	78	78
757	25,21,31,44	3,1,0,0	30,26,16,35	1,8,3,0	78	78
759	0,0,0,0	2,4,2,0	0,0,1,0	0,0,0,0	78	78
760	0,0,0,3	0,6,0,0	0,0,0,0	6,0,1,2	78	78
762	20,6,7,6	22,10,12,0	9,12,7,7	17,4,11,13	78	78
763	37,53,59,32	52,15,24,20	43,27,47,21	14,48,32,29	78	78
765	124,57,81,46	2,11,0,5	64,57,58,82	12,13,3,2	78	78
766	219,149,172,118	225,144,138,116	181,193,101,142	144,146,100,126	78	78
767	170,109,141,60	92,40,71,47	103,129,85,100	40,63,60,78	78	78
769	21,4,5,9	14,12,4,7	1,7,0,3	21,8,6,3	78	78
770	14,13,16,22	15,12,14,22	22,7,15,17	23,6,6,12	78	78
771	5,0,0,6	14,1,2,1	1,0,0,3	4,7,3,0	78	78
772	5,0,6,6	31,17,17,8	1,0,0,3	16,28,8,20	78	78
773	24,15,7,20	28,7,30,11	10,12,8,22	14,44,5,10	78	78
775	0,0,5,0	47,33,35,8	0,0,0,0	19,25,24,13	78	78
776	44,14,25,17	46,33,35,8	24,23,10,20	20,25,24,13	78	78
777	27,36,10,4	9,7,8,0	14,12,4,20	9,18,5,2	78	78
778	114,95,99,81	98,73,117,67	73,51,57,46	48,71,61,71	78	78
779	11,4,0,10	26,8,16,4	6,13,7,7	3,3,7,9	78	78
780	3,3,0,0	23,17,31,19	3,0,5,0	12,36,8,8	78	78
781	5,0,11,10	11,4,26,19	11,6,18,2	9,14,5,1	78	78
782	97,49,53,26	77,40,45,46	64,68,44,38	50,29,37,49	78	78
783	52,18,48,38	52,50,37,36	24,50,22,39	58,48,51,28	78	78
785	70,35,57,31	43,39,59,33	61,64,24,49	46,58,21,27	78	78
789	44,8,18,14	9,16,10,4	23,27,15,6	8,2,7,10	78	78
791	5,5,7,0	10,8,2,0	7,7,3,14	15,17,6,15	78	78
792	99,81,74,73	128,53,102,86	101,102,69,94	114,150,94,162	78	78
793	2,1,4,0	3,4,0,0	4,6,11,0	0,2,1,2	78	78
794	60,74,90,79	4,2,0,0	80,80,50,68	0,0,0,0	78	68
795	6,8,32,5	1,17,0,8	9,32,4,23	4,7,4,10	78	78
796	0,3,0,0	63,25,27,35	0,0,0,1	38,46,33,30	78	78
798	214,123,123,146	173,147,146,78	83,168,145,133	93,124,67,85	78	78
799	307,192,222,191	199,108,134,93	133,149,143,205	81,129,116,110	78	78
801	51,39,40,43	66,54,54,34	17,24,26,23	57,12,25,31	78	78
802	7,5,1,3	0,0,0,0	8,5,2,7	2,0,2,6	78	78
804	32,7,2,15	85,40,73,76	10,9,8,5	36,41,30,77	78	78
805	0,0,6,0	76,40,70,70	0,8,0,0	34,41,30,68	78	78
806	26,9,12,9	22,9,8,0	9,19,4,5	7,10,3,12	78	78
808	6,1,2,0	79,40,41,17	7,0,5,0	37,61,32,6	78	78
809	0,2,0,0	6,1,8,0	0,10,0,0	3,11,3,1	78	78
810	29,27,52,23	23,20,21,8	22,26,24,31	11,7,10,11	78	78
811	0,6,5,0	20,20,21,8	4,0,0,0	11,11,10,11	78	78
812	25,9,22,12	22,8,17,6	18,12,19,25	7,13,4,16	78	78
813	32,12,6,21	22,11,27,14	14,23,9,6	15,15,11,27	78	78
814	20,8,14,6	3,0,3,10	8,13,4,16	3,0,0,0	78	78
815	14,2,8,13	5,0,4,1	6,2,10,8	7,4,2,5	78	78
818	249,165,208,156	65,29,78,43	75,97,53,75	128,171,139,139	78	78
826	154,109,94,120	187,113,145,81	109,121,124,86	123,163,128,102	78	78
829	20,21,12,14	12,14,14,18	6,2,15,8	14,33,8,13	78	78
830	11,9,2,8	18,16,10,26	6,23,1,10	19,10,16,17	78	78
831	20,14,7,3	44,48,42,42	13,8,12,16	15,11,14,20	78	78
833	8,12,20,4	16,11,17,9	1,3,5,7	12,10,9,9	78	78
837	0,0,1,0	15,14,19,5	2,0,4,4	5,7,7,21	78	78
838	16,2,5,15	7,9,0,4	7,4,11,4	10,0,1,1	78	78
839	234,115,260,210	188,109,216,127	227,195,135,205	131,165,144,154	78	78
841	8,4,4,0	18,4,0,3	6,5,7,10	8,3,0,1	74	78
842	11,18,15,11	14,4,1,3	9,0,7,0	4,0,0,1	78	78
843	0,0,0,3	6,0,0,0	0,0,0,0	0,0,5,7	78	74
844	1,15,2,6	6,0,0,0	7,5,16,3	0,0,5,7	78	74
845	1,15,3,3	3,0,6,1	7,5,16,3	4,12,4,0	78	74
848	0,0,0,0	0,4,1,7	0,0,0,1	1,0,0,0	78	78
849	279,153,240,144	197,145,199,165	134,134,149,175	130,90,106,140	78	78
850	42,10,10,1	18,9,10,8	5,22,1,16	2,0,8,3	78	78
852	0,0,0,0	2,1,0,0	2,0,0,1	1,0,0,0	78	78
853	11,4,3,2	41,30,24,20	6,5,10,6	9,9,8,11	78	78
854	75,30,64,54	70,44,67,19	46,63,47,67	36,41,34,63	78	78
855	9,1,8,2	4,7,2,4	7,12,6,3	1,10,5,4	78	78
856	25,27,51,20	25,53,47,41	14,23,24,26	40,37,40,66	78	78
858	4,2,0,2	3,5,9,3	1,3,6,0	2,12,15,4	78	78
860	5,0,0,3	91,51,97,54	3,9,2,0	56,54,35,53	78	78
861	117,31,96,50	69,47,84,64	63,103,36,55	52,70,36,23	77	78
862	52,65,56,38	0,0,0,0	43,74,39,41	0,2,2,0	78	78
864	0,0,0,0	0,0,1,3	2,0,0,0	6,2,6,2	78	78
866	61,39,50,57	67,44,67,61	63,63,49,88	69,88,44,39	78	78
868	5,4,7,0	10,5,22,12	1,0,1,3	17,7,5,8	78	78
869	5,12,1,0	8,5,17,11	0,12,1,0	17,7,8,8	78	78
873	66,51,67,41	68,41,81,38	49,42,38,43	39,41,27,58	78	78
874	15,19,7,1	17,2,12,1	9,9,9,10	5,10,21,13	78	78
876	14,12,6,11	1,6,14,0	1,19,3,2	1,6,6,17	78	78
877	0,0,0,3	4,13,10,2	0,1,0,0	8,6,7,11	78	78
878	3,0,0,4	0,2,2,0	2,5,0,0	0,0,9,3	78	78
879	2,0,0,3	167,91,93,40	0,0,0,0	62,103,50,76	78	78
880	25,15,31,11	167,90,93,40	5,20,14,21	62,103,51,78	78	78
881	0,0,2,0	0,0,4,0	5,0,3,2	2,0,0,4	78	78
882	0,0,2,0	0,0,4,0	5,0,3,2	2,0,0,4	78	78
883	3,0,4,11	13,4,6,4	5,7,11,3	2,2,3,1	78	78
884	4,3,7,9	42,15,36,4	0,7,2,5	7,9,13,3	78	78
887	0,0,7,0	8,8,0,0	3,0,0,2	2,0,0,11	62	62
888	0,0,7,0	4,0,0,3	3,0,0,2	0,4,0,7	62	78
889	79,53,67,46	96,57,170,75	88,70,71,49	114,93,63,123	78	78
890	3,13,3,0	16,4,7,12	8,4,15,15	2,4,13,5	78	78
891	20,30,10,23	32,19,16,3	14,27,4,10	33,41,32,28	78	78
892	15,31,16,15	32,19,16,3	23,22,6,7	33,41,32,28	78	78
894	17,3,3,11	24,14,18,7	3,5,15,8	17,15,17,25	78	78
895	29,14,26,18	1,3,9,3	14,22,22,18	0,3,6,1	78	78
896	9,9,25,6	5,0,3,0	16,13,10,12	1,0,2,7	78	78
900	96,69,94,53	253,158,225,120	79,55,56,80	124,178,108,162	78	78
903	4,1,4,0	20,40,56,20	1,3,5,0	26,72,48,37	78	78
905	39,15,29,14	25,28,21,14	8,11,9,35	15,17,7,26	78	78
906	9,3,0,0	25,28,21,14	0,0,2,10	15,17,7,26	78	78
907	47,16,18,24	56,85,97,73	37,10,17,33	88,90,56,75	78	78
912	33,28,45,56	69,39,45,44	34,58,41,21	49,40,43,18	78	78
913	33,14,31,46	61,28,38,29	16,17,11,20	31,42,21,28	78	78
914	52,34,71,55	38,20,25,0	31,54,31,44	12,26,21,29	78	78
915	106,96,114,66	160,104,145,99	84,131,83,119	129,123,91,100	78	78
916	38,31,25,6	4,0,0,0	17,25,12,31	3,0,0,0	78	78
917	127,55,87,49	352,246,373,294	47,96,66,53	243,293,192,340	78	78
919	12,14,15,0	31,29,21,18	13,10,10,20	36,13,23,16	78	78
920	0,2,6,0	31,29,21,18	0,0,2,0	36,13,23,16	78	78
921	2,0,7,6	5,2,7,4	0,0,1,5	0,21,5,13	78	78
922	9,14,12,4	76,53,78,36	2,1,5,8	46,70,32,39	78	78
924	40,26,24,22	18,33,15,12	43,40,46,14	17,20,19,22	78	78
926	13,1,0,0	5,5,12,0	3,8,7,14	9,11,10,2	78	78
927	237,154,139,162	278,191,241,108	176,201,151,143	172,200,180,143	78	78
928	1,3,6,5	6,12,7,0	2,14,4,2	16,20,8,4	74	78
929	26,5,12,18	41,32,25,4	20,14,4,1	10,29,3,32	78	78
930	20,5,11,8	50,20,40,10	15,10,17,10	24,35,41,17	78	78
931	693,347,627,382	281,245,333,230	426,498,387,544	177,225,153,219	78	78
932	582,351,550,377	880,554,765,484	433,455,357,451	562,611,445,633	68	78
933	4,8,0,0	4,3,0,0	0,10,7,5	0,6,2,3	78	78
934	69,77,64,18	70,41,61,48	47,28,52,58	41,39,46,48	78	78
938	69,22,40,18	137,121,177,81	14,18,25,34	120,120,114,141	78	78
939	257,161,266,201	229,161,282,188	187,257,139,274	165,256,149,171	78	78
940	77,26,57,22	77,67,60,38	32,35,35,21	43,71,54,87	78	78
941	5,0,21,7	62,40,53,42	10,10,5,7	44,72,58,47	47	78
942	7,0,8,0	8,0,0,2	0,4,4,4	0,1,2,2	78	78
943	114,54,62,83	170,79,124,113	47,95,47,81	95,91,61,120	78	78
944	2178,1219,1882,1219	2042,1487,2031,1463	1372,1471,1258,1546	1437,1338,1317,1662	78	78
946	39,23,97,33	46,31,38,8	58,52,30,46	20,23,17,24	78	78
949	0,0,0,0	0,0,3,0	0,0,6,0	4,0,1,3	78	78
950	0,0,0,0	2,9,14,8	0,0,0,2	0,8,1,1	64	78
951	6,1,0,0	2,9,14,8	3,0,0,2	0,8,1,1	78	78
952	0,0,0,1	2,9,14,8	0,0,0,2	0,8,1,1	78	78
953	3,3,0,7	8,6,7,5	6,0,2,3	1,0,11,1	78	78
954	6,6,0,1	0,9,0,0	1,0,2,0	0,12,1,4	78	78
955	8,6,7,0	8,8,0,0	1,0,9,1	3,3,0,0	78	78
959	16,5,18,21	38,8,22,6	14,7,9,24	17,29,27,17	78	78
964	0,0,0,0	24,1,26,23	0,5,0,2	9,4,3,8	78	78
966	7,0,5,0	10,0,5,0	0,0,1,0	0,7,1,0	78	78
976	33,17,17,8	0,0,0,0	20,27,16,19	0,0,0,3	78	53
977	33,15,20,8	0,0,0,0	20,27,16,19	0,0,0,3	78	53
978	51,26,47,10	0,0,0,0	36,50,26,31	0,0,0,3	78	53
979	17,9,5,7	21,3,14,10	11,10,6,6	13,19,11,22	78	78
980	12,22,18,5	18,20,7,5	24,0,9,2	3,0,1,2	78	78
983	38,22,31,24	17,5,17,0	25,17,16,33	10,21,14,10	78	78
985	12,8,25,6	23,2,12,5	6,14,6,3	6,21,5,11	78	78
986	13,3,9,1	0,0,3,0	2,6,2,0	0,0,0,0	78	78
987	94,83,94,72	88,69,75,36	48,56,39,63	63,68,52,53	78	78
988	15,10,10,13	3,0,5,6	17,21,10,4	9,0,14,0	78	78
989	457,396,408,290	919,538,826,557	305,426,271,337	598,657,602,627	78	78
990	573,472,608,379	565,326,472,236	367,404,318,408	325,377,276,341	78	78
991	78,57,80,80	3,0,0,3	43,42,52,31	4,0,0,0	78	78
993	328,151,306,188	330,208,407,258	142,246,177,202	259,283,186,212	78	78
994	9,11,10,4	0,0,0,0	10,5,3,2	0,0,0,4	78	74
996	0,0,0,0	20,0,6,2	2,10,0,2	15,1,2,14	78	78
998	109,98,152,77	112,71,75,50	88,81,71,67	53,107,73,88	78	68
999	54,57,87,22	127,93,199,108	29,33,30,48	85,87,95,51	61	78
1000	311,206,277,187	390,232,323,203	185,170,119,266	234,229,208,220	78	78
1001	29,26,19,29	11,13,19,18	14,45,16,12	31,29,16,14	78	78
1002	3,5,2,3	10,5,5,1	11,2,7,3	13,8,0,4	78	78
1003	5,5,3,0	9,3,0,14	7,13,2,6	9,5,2,8	78	78
1004	5,5,3,0	9,2,0,14	7,13,2,6	9,5,2,8	78	78
1005	5,4,3,0	2,0,3,2	7,13,2,6	1,3,4,0	78	78
1006	25,9,13,7	19,19,29,9	11,16,5,29	7,24,19,23	78	78
1008	4636,2913,4704,3197	1560,1040,1546,948	3269,3794,2890,3655	1345,1521,972,1253	78	78
1009	27,8,33,12	62,31,65,26	13,18,11,17	43,71,41,15	78	78
1011	33,18,24,16	27,10,24,10	19,9,10,22	22,10,4,22	78	78
1012	10,1,24,4	17,9,11,0	13,7,2,0	3,10,3,11	77	78
1014	54,28,51,16	105,103,129,91	64,55,39,50	97,112,117,100	78	78
1016	93,72,124,72	47,28,37,45	71,72,38,52	36,34,35,33	78	78
1017	124,64,110,92	173,93,137,115	122,98,86,67	82,154,111,132	78	78
1018	24,4,3,0	22,10,23,23	7,4,6,0	30,29,23,8	78	78
1019	28,15,32,20	34,17,39,16	19,27,19,25	11,4,9,34	78	78
1020	22,21,24,26	34,29,25,31	30,16,11,23	16,25,22,20	78	78
1021	0,1,0,0	36,44,28,17	0,0,0,0	12,35,18,29	78	78
1025	0,0,0,0	1,4,12,0	0,0,3,1	1,16,9,0	78	78
1028	8,9,19,5	21,17,12,7	14,6,10,8	2,8,4,6	78	78
1029	22,23,35,27	51,22,38,18	20,36,11,28	13,16,17,13	78	78
1032	37,13,21,8	52,34,19,9	22,25,11,29	24,21,15,32	78	78
1033	12,6,2,17	28,17,11,2	11,2,0,10	15,18,12,10	78	78
1034	3,5,4,9	19,14,10,8	5,14,17,4	13,19,14,1	78	78
1035	0,0,0,0	2,0,2,0	0,6,0,1	4,0,0,2	78	78
1037	73,64,31,17	116,71,109,48	55,29,42,42	67,70,61,67	78	78
1038	18,3,5,5	116,71,109,48	7,10,17,4	67,70,61,67	78	78
1039	20,17,0,17	35,14,11,16	15,24,17,29	14,16,6,3	78	78
1041	2,4,2,0	10,0,3,5	5,5,4,1	5,6,0,16	68	78
1042	8,0,4,8	4,2,0,6	4,1,0,1	3,0,2,0	74	68
1046	2,0,0,0	153,72,65,79	1,0,4,0	62,87,65,77	78	78
1047	80,40,61,30	101,31,35,22	48,59,26,63	44,50,46,50	78	78
1048	42,41,19,33	60,44,45,54	48,50,33,43	41,50,30,39	78	78
1049	42,41,19,33	0,2,5,2	48,50,33,43	2,0,0,0	78	66
1050	35,24,14,4	22,6,18,24	25,11,15,18	13,28,8,22	78	78
1051	110,68,84,82	18,27,8,19	59,94,58,93	19,9,11,13	78	78
1052	30,26,29,21	80,45,63,46	16,17,13,38	48,66,36,31	78	78
1053	0,0,0,0	80,45,63,46	0,0,0,3	48,66,36,31	78	78
1054	0,0,0,0	80,45,63,46	0,0,0,3	48,66,36,31	78	78
1055	30,26,29,21	80,45,63,46	16,17,13,38	48,66,36,31	78	78
1056	81,49,86,43	58,63,45,66	56,59,68,45	44,48,49,68	78	78
1057	9,0,0,3	29,20,20,4	2,7,0,0	12,9,14,11	78	78
1058	9,0,0,0	15,21,15,10	2,5,0,0	7,7,5,11	78	78
1059	24,7,11,8	25,14,15,7	5,16,5,9	13,16,17,20	78	78
1060	2,0,0,0	25,14,15,7	0,0,0,0	13,16,17,20	78	78
1061	24,1,30,8	5,12,12,7	4,8,4,12	7,17,11,6	78	78
1062	20,7,30,23	0,1,0,0	6,26,4,8	0,0,0,2	78	62
1063	33,9,12,2	18,8,13,0	17,9,11,7	4,18,8,12	78	78
1064	27,23,14,19	72,34,17,14	8,21,19,26	39,39,16,22	78	78
1069	31,10,28,22	15,20,14,23	19,22,15,18	26,22,11,20	78	78
1070	48,33,37,13	32,19,23,26	28,29,30,36	27,43,18,47	78	78
